Node_ID,Node_Name,Node_Type
547_Pln5,Oligarchy_to_LONG_IN_N,OPR
547_Pln6,Oligarchy87_to_LONG_IN_N,OPR
547_Pln7,Oligarchy81_to_LONG_IN_S,OPR
547_Pln8,Oligarchy87_to_LONG_IN_S,OPR
547_Pln11,Oligarchy81_to_LONG_OUT_,OPR
547_Pln12,Oligarchy87_to_LONG_OUT_,OPR
547_Pln13,Oligarchy81_to_LONG_OUT_,OPR
547_Pln14,Oligarchy87_to_LONG_OUT_,OPR
547_Pln21,Oligarchy81_Spill,OPR
547_Pln22,Oligarchy87_Spill,OPR
547_Pln23,OligarchyI_Spill,OPR
547_Pln24,Oligarchy_Spill,OPR
530_Pln1,Smead81DFLim,OPR
530_Pln2,Smead_Full_Plan,OPR
530_Pln3,Smead81_to_LONG_IN_N,OPR
530_Pln4,Smead81_to_LONG_IN_S,OPR
530_Pln6,Smead81_to_LONG_OUT_N,OPR
530_Pln7,Smead81_to_LONG_OUT_S,OPR
530_Pln9,Smead81_to_ButtonR,OPR
530_Pln10,Smead81_to_Union,OPR
530_Pln11,Smead81_Spill,OPR
528_Pln1,Palmerton81DFLim,OPR
528_Pln2,Palmerton_Full_Plan,OPR
528_Pln3,Palmerton81_to_LONG_IN_N,OPR
528_Pln4,Palmerton81_to_LONG_IN_S,OPR
528_Pln6,Palmerton81_to_LONG_OUT_,OPR
528_Pln7,Palmerton81_to_LONG_OUT_,OPR
528_Pln9,Palmerton81_to_ButtonR,OPR
528_Pln10,Palmerton81_to_Union,OPR
528_Pln11,Palmerton81_Spill,OPR
529_Pln1,Swede81DFLim,OPR
529_Pln2,Swede_Full_Plan1,OPR
529_Pln3,Swede_Full_Plan2,OPR
529_Pln4,Swede_Full_Plan3,OPR
529_Pln5,Swede81_to_LONG_IN_N,OPR
529_Pln6,Swede81_to_LONG_IN_S,OPR
529_Pln8,Swede81_to_LONG_OUT_N,OPR
529_Pln9,Swede81_to_LONG_OUT_S,OPR
529_Pln11,Swede81_to_ButtonR,OPR
529_Pln12,Swede81_to_Union,OPR
529_Pln13,Swede81_Spill,OPR
560_Pln1,Beckwith87DFLim,OPR
560_Pln2,Beckwith_Full_Plan,OPR
560_Pln3,Beckwith87_to_LONG_IN_N,OPR
560_Pln4,Beckwith87_to_LONG_IN_S,OPR
560_Pln6,Beckwith87_to_LONG_OUT_N,OPR
560_Pln7,Beckwith87_to_LONG_OUT_S,OPR
560_Pln9,Beckwith87_to_ButtonR,OPR
560_Pln10,Beckwith87_to_Union,OPR
560_Pln11,Beckwith87_Spill,OPR
552_Pln1,Clover87DFLim,OPR
552_Pln2,Clover_Full_Plan,OPR
552_Pln4,Clover87_to_LONG_IN_N,OPR
552_Pln5,Clover87_to_LONG_IN_S,OPR
552_Pln7,Clover87_to_LONG_OUT_N,OPR
552_Pln8,Clover87_to_LONG_OUT_S,OPR
552_Pln10,Clover87_to_ButtonR,OPR
552_Pln11,Clover87_to_Union,OPR
552_Pln12,Clover87_Spill,OPR
554_Pln1,Niwot87DFLim,OPR
554_Pln2,Niwot_Full_Plan1,OPR
554_Pln3,Niwot_Full_Plan2,OPR
554_Pln4,Niwot87_to_LONG_IN_N,OPR
554_Pln5,Niwot87_to_LONG_IN_S,OPR
554_Pln7,Niwot87_to_LONG_OUT_N,OPR
554_Pln8,Niwot87_to_LONG_OUT_S,OPR
554_Pln10,Niwot87_to_ButtonR,OPR
554_Pln11,Niwot87_to_Union,OPR
554_Pln12,Niwot87_Spill,OPR
551_Pln1,Pella87DFLim,OPR
551_Pln2,Pella_Full_Plan,OPR
551_Pln4,Pella87_to_LONG_IN_N,OPR
551_Pln5,Pella87_to_LONG_IN_S,OPR
551_Pln7,Pella87_to_LONG_OUT_N,OPR
551_Pln8,Pella87_to_LONG_OUT_S,OPR
551_Pln10,Pella87_to_ButtonR,OPR
551_Pln11,Pella87_to_Union,OPR
551_Pln12,Pella87_Spill,OPR
558_Pln1,SFlat87DFLim,OPR
558_Pln2,SFlat_Full_Plan,OPR
558_Pln3,SFlat87_to_LONG_IN_N,OPR
558_Pln4,SFlat87_to_LONG_IN_S,OPR
558_Pln6,SFlat87_to_LONG_OUT_N,OPR
558_Pln7,SFlat87_to_LONG_OUT_S,OPR
558_Pln9,SFlat87_to_ButtonR,OPR
558_Pln10,SFlat87_to_Union,OPR
558_Pln11,SFlat87_Spill,OPR
601_Pln1,ZTurner87DFLim,OPR
601_Pln2,ZTurner_Full_Plan,OPR
601_Pln3,ZTurner87_to_LONG_IN_N,OPR
601_Pln4,ZTurner87_to_LONG_IN_S,OPR
601_Pln6,ZTurner87_to_LONG_OUT_N,OPR
601_Pln7,ZTurner87_to_LONG_OUT_S,OPR
601_Pln9,ZTurner87_to_ButtonR,OPR
601_Pln10,ZTurner87_to_Union,OPR
601_Pln11,ZTurner87_Spill,OPR
InReRFOs,LInReuse_to_RFOs,OPR
OutReRFOs,LOutReuse_to_RFOs,OPR
ResReRFOs,LResReuse_to_RFOs,OPR
IReuseSpill,LInReuse_Spill,OPR
OReuseSpill,LOutReuse_Spill,OPR
0503905_C1,Oligarchy_to_Union1,OPR
0503905_C3,Oligarchy_to_Union3,OPR
0503905_C6,Union_to_ButtonR_ex,OPR
0503905_C7,Union_to_DF_RFOs,OPR
0504010_C1,ButtonR_to_DF_RFOs,OPR
CBTSpill.60,AdamsTunnelXbasinSpill,OPR
CBTSpill.61,AdamsTunnelXbasinSpill,OPR
CBTSpill.62,AdamsTunnelXbasinSpill,OPR
OrigXferPln,OriginalTransfersPlanSp,OPR
Barnes_Pln,Barnes202APlanSpill,OPR
BarnLV_Pln,BarnesLovelandPlanSpill,OPR
BarnDL_Pln,BarnesDitchLossPlanSpill,OPR
BigTMfg_Pln,BigTMfg202APlanSpill,OPR
BigTLV_Pln,BigTMfgLovelandPlanSpill,OPR
BigTDL_Pln,BigTMfgDitchLossPlanSpil,OPR
ChubbuckPln,Chubbuck202APlanSpill,OPR
ChubLV_Pln,ChubbuckLovelandPlanSpil,OPR
ChubDL_Pln,ChubbuckDitchLossPlanSpi,OPR
GeoRist_Pln,GeorgeRist202APlanSpill,OPR
GeoRLV_Pln,GeorgeRistLovelandPlanSp,OPR
GeoRDL_Pln,GeorgeRistDitchLossPlanS,OPR
Louden_Pln,Louden202APlanSpill,OPR
LoudLV_Pln,LoudenLovelandPlanSpill,OPR
LoudDL_Pln,LoudenDitchLossPlanSpill,OPR
SouSide_Pln,SouthSide202APlanSpill,OPR
SouSdLV_Pln,SouthSideLovelandPlanSpi,OPR
SouSdDL_Pln,SouthSideDitchLossPlanSp,OPR
Xbasin.41,StoreXbasinAdamsTunnel,OPR
CBTSplit.01,CBT_Loveland_SetAside,OPR
AdamsTun.01,AdamsTunToHansenFdrExpor,OPR
AdamsTun.02,AdamsTunToHansenFdrIrrVi,OPR
AdamsTun.03,AdamsTunToCarterViaOlyTu,OPR
AdamsTun.05,AdamsTunToStVrainExportV,OPR
AdamsTun.06,AdamsTunToStVrainIrrViaO,OPR
AdamsTun.09,AdamsTunToEstesParkIndoo,OPR
AdamsTun.10,AdamsTunToEstesParkOutdo,OPR
AdamsTun.11,AdamsTunToLakeEstes,OPR
AdamsTun.12,AdamsTunToBigTPP,OPR
AdamsTun.13,AdamsTunToHanseFdrWW,OPR
Carter.01,CarterLkToStVrainExport,OPR
Carter.02,CarterLkToStVrainIrr,OPR
Carter.03,CarterRelToHandyRes,OPR
Carter.04,CarterLkToHansenExport,OPR
OlyTun.01,OlyTun_BigTPP,OPR
DilTun.01,DilTun_BigTPP,OPR
OlyTun.02,OlyTun_HansenFdrWW,OPR
DilTun.02,DilTun_HansenFdrWW,OPR
OlyTun.03,OlyTun_HansenExport,OPR
DilTun.03,DilTun_HansenExport,OPR
OlyTun.05,OlyTun_Carter,OPR
04041280.01,Opr_Release_from_Estes_t,OPR
04041280.02,Opr_Release_from_Estes_t,OPR
EvansCBT.90,City of Evans CBT thru B,OPR
BigTMCBT.90,Big T Mfg CBT to Irrigat,OPR
GRistCBT.90,George Rist CBT to Irrig,OPR
HandyCBT.90,Handy CBT to Irrigation,OPR
HillBCBT.90,Hillsborough CBT to Irri,OPR
HmSupCBT.90,Home Supply CBT to Irrig,OPR
LoudnCBT.90,Louden CBT to Irrigation,OPR
GLIC_CBT.90,GLIC CBT to Irrigation,OPR
SSideCBT.90,South Side CBT to Irriga,OPR
HandyCBT.91,Handy CBT to Storage,OPR
HmSupCBT.91,Home Supply CBT to Stora,OPR
LoudnCBT.91,Louden CBT to Storage,OPR
GLIC_CBT.91,GLIC CBT to Storage,OPR
GLIC_CBT.92,GLIC CBT to Storage,OPR
SSideCBT.91,South Side CBT to Storag,OPR
IshCBT.90,Ish & New Ish CBT to Irr,OPR
EagleCBT.90,Eagle CBT to Irrigation,OPR
MinLnCBT.90,Miner Longan CBT to Irri,OPR
OsCayCBT.90,Osborne Caywood CBT to I,OPR
RkwllCBT.90,Rockwell CBT to Irrigati,OPR
IshCBT.91,Ish & New Ish CBT to Sto,OPR
04AUP2_I.01,04 Unincorp domestic agg,OPR
04AUP2_O.01,04 Unincorp domestic agg,OPR
LCBTSetA.01,AdamsTunToHansenFdrExpor,OPR
LCBTSetA.02,AdamsTunToHansenFdrIrrVi,OPR
LCBTSetA.03,AdamsTunToCarterViaOlyTu,OPR
LCBTSetA.05,AdamsTunToStVrainExportV,OPR
LCBTSetA.06,AdamsTunToStVrainIrrViaO,OPR
LCBTSetA.09,AdamsTunToEstesParkIndoo,OPR
LCBTSetA.10,AdamsTunToEstesParkOutdo,OPR
LCBTSetA.11,AdamsTunToLakeEstes,OPR
LCBTSetA.12,AdamsTunToBigTPP,OPR
LCBTSetA.13,AdamsTunToHanseFdrWW,OPR
IshCBT.92,Ish & New Ish CBT to Irr,OPR
EagleCBT.91,Eagle CBT to Irrigation,OPR
MinLnCBT.91,Miner Longan CBT to Irri,OPR
OsCayCBT.91,Osborne Caywood CBT to I,OPR
RkwllCBT.91,Rockwell CBT to Irrigati,OPR
EvansCBT.92,City of Evans CBT thru B,OPR
BigTMCBT.92,Big T Mfg CBT to Irrigat,OPR
GRistCBT.92,George Rist CBT to Irrig,OPR
HandyCBT.92,Handy CBT to Irrigation,OPR
HillBCBT.92,Hillsborough CBT to Irri,OPR
HmSupCBT.92,Home Supply CBT to Irrig,OPR
LoudnCBT.92,Louden CBT to Irrigation,OPR
GLIC_CBT.93,GLIC CBT to Irrigation,OPR
SSideCBT.92,South Side CBT to Irriga,OPR
IshCBT.91,Ish & New Ish CBT to Sto,OPR
HandyCBT.93,Handy CBT to Storage,OPR
HmSupCBT.93,Home Supply CBT to Stora,OPR
LoudnCBT.93,Louden CBT to Storage,OPR
GLIC_CBT.94,GLIC CBT to Storage,OPR
GLIC_CBT.95,GLIC CBT to Storage,OPR
SSideCBT.94,South Side CBT to Storag,OPR
OrigXfer.01,Big T Mfg Orig 1861 to P,OPR
OrigXfer.02,Big T Mfg Orig 1863 to P,OPR
OrigXfer.03,Big T Mfg Orig 1864 to P,OPR
OrigXfer.04,Big T Mfg Orig 1867 to P,OPR
OrigXfer.05,Big T Mfg Orig 1872 to P,OPR
Barnes.01,Barnes 202A 1865 to Plan,OPR
Barnes.02,Barnes 202A 1867 to Plan,OPR
Barnes.03,Barnes 202A 1872 to Plan,OPR
Barnes.04,BarnesSplitToLovelandAnd,OPR
BigTMfg.01,Big T Mfg 202A 1863 to P,OPR
BigTMfg.02,Big T Mfg 202A 1864 to P,OPR
BigTMfg.03,Big T Mfg 202A 1867 to P,OPR
BigTMfg.04,Big T Mfg 202A 1872 to P,OPR
BigTMfg.05,BigTMfgSplitToLovelandAn,OPR
Chubbuck.01,Chubbuck 202A 1865 to Pl,OPR
Chubbuck.02,Chubbuck 202A 1870 to Pl,OPR
Chubbuck.03,Chubbuck 202A 1873 to Pl,OPR
Chubbuck.04,Chubbuck 202A 1878 to Pl,OPR
Chubbuck.05,ChubbuckSplitToLovelandA,OPR
GeoRist.01,George Rist 202A 1873 to,OPR
GeoRist.02,GeorgeRistSplitToLovelan,OPR
Louden.01,Louden 202A 1861 to Plan,OPR
Louden.02,Louden 202A 1871 to Plan,OPR
Louden.03,Louden 202A 1873 to Plan,OPR
Louden.04,LoudenSplitToLovelandAnd,OPR
SouSide.01,South Side 202A 1863 to,OPR
SouSide.02,South Side 202A 1864 to,OPR
SouSide.03,South Side 202A 1867 to,OPR
SouSide.04,South Side 202A 1872 to,OPR
SouSide.05,South Side 202A 1880 to,OPR
SouSide.06,SouthSideSplitToLoveland,OPR
Loveland.01,OrigXfersToLovelandIN,OPR
Loveland.02,OrigXfersToLovelandOUT,OPR
Loveland.03,BarnesToLovelandIN,OPR
Loveland.04,BarnesToLovelandOUT,OPR
Loveland.05,BigTMfgToLovelandIN,OPR
Loveland.06,BigTMfgToLovelandOUT,OPR
Loveland.07,ChubbuckToLovelandIN,OPR
Loveland.08,ChubbuckToLovelandOUT,OPR
Loveland.09,GeoRistToLovelandIN,OPR
Loveland.10,GeoRistToLovelandOUT,OPR
Loveland.11,LoudenToLovelandIN,OPR
Loveland.12,LoudenToLovelandOUT,OPR
Loveland.13,SouthSideToLovelandIN,OPR
Loveland.14,SouthSideToLovelandOUT,OPR
Loveland.15,Pipeline Direct 1887,OPR
Loveland.16,Pipeline Direct 1887,OPR
Loveland.17,Pipeline Direct 1901,OPR
Loveland.18,Pipeline Direct 1901,OPR
Loveland.19,Pipeline Direct 1998,OPR
Loveland.20,Pipeline Direct 1998,OPR
LoveCBT.01,LovelandCBTtoInsideUse,OPR
LoveCBT.02,LovelandCBTtoOutsideUse,OPR
LoveCBT.03,LovelandCBTtoGrnRdgGlade,OPR
LoveCBT.04,LovelandCBTtoInsideUse,OPR
LoveCBT.05,LovelandCBTtoOutsideUse,OPR
LoveCBT.06,LovelandCBTtoGrnRdgGlade,OPR
GrnRdg.01,Loveland PL to Storage 1,OPR
GrnRdg.02,Loveland PL to Storage 2,OPR
GrnRdg.03,Loveland PL to Storage 3,OPR
GrnRdg.03a,BarnesLovelandToStorageM,OPR
GrnRdg.03b,BarnesLovelandToStorageJ,OPR
GrnRdg.03c,BarnesLovelandToStorageJ,OPR
GrnRdg.03d,BarnesLovelandToStorageA,OPR
GrnRdg.03e,BarnesLovelandToStorageS,OPR
GrnRdg.04a,BigTMfgLovelandToStorage,OPR
GrnRdg.04b,BigTMfgLovelandToStorage,OPR
GrnRdg.04c,BigTMfgLovelandToStorage,OPR
GrnRdg.04d,BigTMfgLovelandToStorage,OPR
GrnRdg.04e,BigTMfgLovelandToStorage,OPR
GrnRdg.04f,BigTMfgLovelandToStorage,OPR
GrnRdg.05a,ChubbuckLovelandToStorag,OPR
GrnRdg.05b,ChubbuckLovelandToStorag,OPR
GrnRdg.05c,ChubbuckLovelandToStorag,OPR
GrnRdg.05d,ChubbuckLovelandToStorag,OPR
GrnRdg.05e,ChubbuckLovelandToStorag,OPR
GrnRdg.06a,GeorgeRistLovelandToStor,OPR
GrnRdg.06b,GeorgeRistLovelandToStor,OPR
GrnRdg.06c,GeorgeRistLovelandToStor,OPR
GrnRdg.06d,GeorgeRistLovelandToStor,OPR
GrnRdg.06f,GeorgeRistLovelandToStor,OPR
GrnRdg.07a,LoudenLovelandToStorageM,OPR
GrnRdg.07b,LoudenLovelandToStorageJ,OPR
GrnRdg.07c,LoudenLovelandToStorageJ,OPR
GrnRdg.07d,LoudenLovelandToStorageA,OPR
GrnRdg.07e,LoudenLovelandToStorageS,OPR
GrnRdg.08a,SouthSideLovelandToStora,OPR
GrnRdg.08b,SouthSideLovelandToStora,OPR
GrnRdg.08c,SouthSideLovelandToStora,OPR
GrnRdg.08d,SouthSideLovelandToStora,OPR
GrnRdg.08e,SouthSideLovelandToStora,OPR
GrnRdg.08f,SouthSideLovelandToStora,OPR
GrnRdg.09,GreenRidgeGladeToLovelan,OPR
GrnRdg.10,GreenRidgeGladeToLovelan,OPR
GrnRdg.11,GreenRidgeReuseToLovelan,OPR
GrnRdg.12,GreenRidgeReuseToLovelan,OPR
HmSupDir.01,Home Supply Direct Flow,OPR
HmSupDir.02,Home Supply Direct Flow,OPR
HmSupDir.03,Home Supply Direct Flow,OPR
HmSupDir.04,Home Supply Direct Flow,OPR
HmSupDir.05,Home Supply Direct Flow,OPR
HmSupDir.07,Home Supply Direct Flow,OPR
HmSupDir.08,Home Supply Direct Flow,OPR
HmSupDir.09,Home Supply Direct Flow,OPR
HmSupDir.12,Home Supply Direct Flow,OPR
GRistDir.01,George Rist Direct Flow,OPR
GRistDir.01a,George Rist Ditch Loss D,OPR
HmSupSto.01,Lone Tree Res Sto Divn 1,OPR
HmSupSto.02,Lone Tree Res Sto Divn 2,OPR
GRistSto.01,Mariano Res Sto Divn 1,OPR
GRistSto.02,Mariano Res Sto Divn 2,OPR
HmSupSto.03,Lon Hagler Res Sto Divn,OPR
HmSupSto.04,Lon Hagler Res Sto Divn,OPR
HmSupSto.05,Lone Tree to Home Supply,OPR
HmSupSto.06,Lon Hagler to Home Suppl,OPR
HmSupSto.07,Mariano to Home Supply I,OPR
RistDir.01,Louden Ditch Direct Flow,OPR
RistDir.02,Louden Ditch Direct Flow,OPR
RistDir.03,Louden Ditch Direct Flow,OPR
RistDir.04,Louden Ditch Ditch Loss,OPR
RistSto.01,Donath Sto Divn 1,OPR
RistSto.02,Rist Benson Sto Divn 1,OPR
RistSto.03,Fairport Sto Divn 1,OPR
RistSto.04,Rist Benson Sto Divn 2,OPR
RistSto.05,Donath Sto Divn 2,OPR
RistSto.06,Rist Benson Sto Divn 3,OPR
RistSto.07,Rist Benson Sto to Irr,OPR
SSideDir.01,SSide Ditch Direct Flow,OPR
SSideDir.02,SSide Ditch Direct Flow,OPR
SSideDir.03,SSide Ditch Direct Flow,OPR
SSideDir.04,SSide Ditch Direct Flow,OPR
SSideDir.05,SSide Ditch Direct Flow,OPR
SSideDir.06,SSide Ditch Ditch Loss D,OPR
SSideSto.01,Ryan Gulch Sto Divn 1,OPR
SSideSto.02,South Side Sto Divn 1,OPR
SSideSto.03,Ryan Gulch Sto Divn 2,OPR
SSideSto.04,South Side Sto Divn 2,OPR
SSideSto.05,South Side Sto Divn 3,OPR
SSideSto.06,South Side Sto Divn 4,OPR
SSideSto.07,SSide Sto Rel to Irr,OPR
GLIC_Dir.01,GLIC Direct Flow 1,OPR
GLIC_Dir.02,GLIC Direct Flow 2,OPR
GLIC_Dir.03,GLIC Direct Flow 3,OPR
GLIC_Dir.04,GLIC Ditch Loss Divn,OPR
GLIC_Dir.05,GLIC Direct Flow 5,OPR
GLIC_Dir.06,GLIC Direct Flow 5,OPR
GLIC_Dir.07,GLIC Direct Flow 5,OPR
GLIC_Dir.08,GLIC Direct Flow 5,OPR
GLIC_Dir.09,GLIC Chubbuck Ditch Loss,OPR
GrlyFilt.01,GLIC Divn to Grly Filter,OPR
GrlyFilt.02,GLIC Divn to Grly Filter,OPR
GrlyFilt.03,GLIC Divn to Grly Filter,OPR
GrlyFilt.04,GLIC Divn to Grly Filter,OPR
GLIC_Sto.01,Lvlnd Res Sto Divn 1,OPR
GLIC_Sto.02,Boyd Lake Sto Divn 1,OPR
GLIC_Sto.03,Horseshoe Sto Divn 1,OPR
GLIC_Sto.04,Lvlnd Res Sto Divn 2,OPR
GLIC_Sto.05,Boyd Lake Sto Divn 2,OPR
GLIC_Sto.06,Horseshoe Sto Divn 2,OPR
GLIC_Sto.07,Boyd Lake to Irr,OPR
GLIC_Sto.08,Boyd Lake to Greeley Fil,OPR
HandyDir.01,Handy Ditch Direct Flow,OPR
HandyDir.02,Handy Ditch Direct Flow,OPR
HandyDir.03,Handy Ditch Direct Flow,OPR
HandyDir.04,Handy Ditch Direct Flow,OPR
HandyDir.05,Handy Ditch Direct Flow,OPR
HandyDir.06,Handy Ditch Direct Flow,OPR
HandyDir.07,Handy Ditch Direct Flow,OPR
HandyDir.08,Handy Ditch Direct Flow,OPR
HandySto.01,Welch Res Sto Divn 1,OPR
HandySto.02,Loveland Res Sto Divn 1,OPR
HandySto.03,Welch Res Sto Divn 2,OPR
HandySto.04,Welch Res Sto Divn 3,OPR
HandySto.05,Welch Res Sto Divn 4,OPR
HandySto.06,Hertha Res Sto Divn 1,OPR
HandySto.07,Welch Res Sto Divn 5,OPR
HandySto.08,Hertha Res Sto Divn 2,OPR
HandySto.09,Loveland Res Sto Divn 1,OPR
HandySto.11,Loveland Res Sto Divn 3,OPR
HandySto.12,Welch Res Sto Divn 6,OPR
HandySto.13,Hertha Res Sto Divn 3,OPR
HandySto.14,Handy Sto Rel to Irr,OPR
IshDir.01,Ish Direct Flow 1,OPR
IshDir.02,Ish Direct Flow 2,OPR
IshSto.01,Ish Res Sto Divn 1,OPR
IshSto.02,Ish Res Sto Divn 2,OPR
IshSto.03,Ish Res Sto Divn 3,OPR
IshSto.04,Ish Res Sto Divn 4,OPR
IshSto.05,Ish Res Sto Divn 5,OPR
IshSto.06,Ish Res to Irr,OPR
BigTMDir.01,BigTMfg Ditch Loss Divn,OPR
01038160.01,Opr_Empire_Store,OPR
01038160.02,Opr_Empire_Store,OPR
01038160.03,Opr_Empire_Store,OPR
01038160.06,Opr_Empire_ResIrrig,OPR
01005070.01,Opr_Bijou_Irrig,OPR
01005070.02,Opr_Bijou_Irrig,OPR
01005070.03,Opr_Bijou_Irrig,OPR
01005070.04,Opr_Bijou_Irrig,OPR
01005070.05,Opr_Bijou_Irrig,OPR
01005070.06,Opr_Bijou_Irrig,OPR
01005070.07,Opr_Bijou_Irrig,OPR
01005070.08,Opr_Bijou_Irrig,OPR
AdamsTun.21,AdamsTunToBijou,OPR
01036510.01,Opr_Riverside_Store,OPR
01036510.02,Opr_Riverside_Store,OPR
01036510.03,Opr_Riverside_Store,OPR
01036510.04,Opr_Riverside_Store,OPR
01036510.05,Opr_Riverside_Store,OPR
01036510.06,Opr_Riverside_Store,OPR
01036510.07,Opr_Riverside_Store,OPR
01036510.08,Opr_Riverside_Store,OPR
01036510.09,Opr_Riverside_Store,OPR
01036510.10,Opr_Riverside_ResIrrig,OPR
01036510.11,Opr_Riverside_Irrig,OPR
01036510.12,Opr_Riverside_Irrig,OPR
01036510.13,Opr_Riverside_Irrig,OPR
01036510.14,Opr_Riverside_Irrig,OPR
01038170.01,Opr_Jackson_Store,OPR
01038170.02,Opr_Jackson_Store,OPR
AdamsTun.22,AdamsTunToJackson,OPR
01038170.04,Opr_Jackson_FtMorgan,OPR
01038170.05,Opr_Jackson_LP&Beaver,OPR
01038170.06,Opr_Jackson_UP&Beaver,OPR
01038170.07,Opr_Jackson_Misc,OPR
01038170.08,Opr_Jackson_Riverside,OPR
01038170.09,Opr_Jackson_Deuel&Snyder,OPR
01038170.10,Opr_Jackson_Bijou,OPR
64035510.01,Opr_NSter_Store,OPR
64035510.02,Opr_NSter_Store,OPR
64035510.03,Opr_NSter_Store,OPR
64035510.04,Opr_NSter_Store,OPR
64035510.05,Opr_NSter_Irrig,OPR
64035510.06,Opr_NSter_Irrig,OPR
64035510.07,Opr_NSter_ResIrrig,OPR
64035520.01,Opr_Prewitt_Store,OPR
64035520.02,Opr_Prewitt_Store,OPR
64035520.11,Opr_Prewitt_SoPlatteDitc,OPR
64035520.12,Opr_Prewitt_PawneeDitch,OPR
64035520.13,Opr_Prewitt_DavisBrosDit,OPR
64035520.14,Opr_Prewitt_SpringdaleDi,OPR
64035520.15,Opr_Prewitt_SchneiderDit,OPR
64035520.21,Opr_Prewitt_Bravo_Farmer,OPR
64035520.22,Opr_Prewitt_Iliff_Platte,OPR
64035520.23,Opr_Prewitt_LoneTreeDitc,OPR
64035520.25,Opr_Prewitt_PowellDitch,OPR
64035520.27,Opr_Prewitt_HarmonyNo2,OPR
64035520.26,Opr_Prewitt_RamseyDitch,OPR
64035520.31,Opr_Prewitt_SterlingNo2D,OPR
64035520.32,Opr_Prewitt_BijouCanal,OPR
64035520.33,Opr_Prewitt_UpperPlatteB,OPR
64035520.34,Opr_Prewitt_LowerPlatteB,OPR
64035520.35,Opr_Prewitt_Johnson_Edwa,OPR
64035520.36,Opr_Prewitt_DeuelSnyderD,OPR
64039060.01,Opr_Julesburg_Store,OPR
64039060.03,Opr_Julesburg_to_Harmony,OPR
64039060.04,Opr_Julesburg_to_Settler,OPR
64039060.05,Opr_Julesburg_to_Peterse,OPR
64039060.06,Opr_Julesburg_Irrig,OPR
64039060.07,Opr_Julesburg_Irrig,OPR
64039060.08,Opr_Julesburg_Irrig,OPR
64039060.09,Opr_Julesburg_Irrig,OPR
Opr_Mead.01,Opr_Meadow_D&S_01,OPR
Opr_Mead.02,Opr_Meadow_D&S_02,OPR
Opr_Mead.04,Opr_Meadow_Schneider_05,OPR
Opr_Mead.05,Opr_Meadow_Davis_06,OPR
01024560.01,FtMorgan City In-Priorit,OPR
AdamsTun.20,AdamsTunToFtMorgan,OPR
01024560.02,FtMorgan City Recharge,OPR
01024560.03,FtMorgan City Recharge,OPR
01024560.04,FtMorgan City Reservoir,OPR
01025130.01,ROTHE In-Priority Lagged,OPR
01025130.02,ROTHE Recharge Well,OPR
01025130.03,ROTHE Recharge Well,OPR
01025130.04,ROTHE Recharge Well,OPR
01025130.05,ROTHE Recharge Well,OPR
01025130.06,ROTHE Res Recharge,OPR
01025130.06,ROTHE Recharge,OPR
01025130.07,ROTHE Recharge,OPR
01025130.08,ROTHE Recharge,OPR
01025130.09,ROTHE Recharge,OPR
01025130.10,ROTHE Recharge,OPR
01025130.11,ROTHE Recharge,OPR
01025180.01,PIONEER In-Priority Lagg,OPR
01025180.02,PIONEER Res Limit,OPR
01025180.03,PIONEER Carrier,OPR
01025180.04,PIONEER Canal Recharge,OPR
01025180.05,PIONEER Res Recharge,OPR
01025180.06,PIONEER Jackson Res,OPR
01025220.01,RIVERSIDE In-Priority La,OPR
01025220.02,RIVERSIDE Res Limit,OPR
01025220.03,RIVERSIDE Carrier,OPR
01025220.04,RIVERSIDE Carrier,OPR
01025220.05,RIVERSIDE Carrier,OPR
01025220.06,RIVERSIDE Carrier,OPR
01025220.07,RIVERSIDE Carrier,OPR
01025220.08,RIVERSIDE Canal Recharge,OPR
01025220.09,RIVERSIDE Res Recharge,OPR
01025220.10,RIVERSIDE Reservoir,OPR
01025280.01,FT In-Priority Lagged,OPR
01025280.02,FT Res Limit,OPR
01025280.03,FT Carrier,OPR
01025280.04,FT Carrier,OPR
01025280.05,FT Canal Recharge,OPR
01025280.06,FT Res Recharge,OPR
01025280.07,FT Reservoir,OPR
01025290.01,UPPER In-Priority Lagged,OPR
01025290.02,UPPER Res Limit,OPR
01025290.03,UPPER Carrier,OPR
01025290.04,UPPER Canal Recharge,OPR
01025290.05,UPPER Res Recharge,OPR
01025290.06,UPPER Reservoir,OPR
01025290.07,UPPER Reservoir,OPR
01025290.08,UPPER Recharge from Rive,OPR
01025290.09,UPPER Recharge from Rive,OPR
01025290.10,UPPER Reservoir,OPR
01025350.01,LPB   In-Priority Lagged,OPR
01025350.02,LPB   Res Limit,OPR
01025350.03,LPB   Carrier,OPR
01025350.04,LPB   Carrier,OPR
01025350.06,LPB   Canal Recharge,OPR
01025350.07,LPB   Res Recharge,OPR
01025350.08,LPB   Recharge Well,OPR
01025350.09,LPB   Reservoir,OPR
01025350.10,LPB   Reservoir,OPR
01025350.11,LPB   Recharge from Rive,OPR
01025350.12,LPB   Recharge from Rive,OPR
01025350.13,LPB   Reservoir,OPR
01026620.01,BRUSH In-Priority Lagged,OPR
01026620.02,Brush City Canal Recharg,OPR
01026620.03,Brush City Res Recharge,OPR
01026620.04,Brush City Canal Recharg,OPR
01026620.05,Brush City Res Recharge,OPR
01026620.06,Brush City Reservoir,OPR
01033390.19,BIJOU In-Priority Lagged,OPR
